symbol,timestamp,funding_rate,funding_interval_hours
ETHUSDT,2023-03-10T08:00:00Z,-9.7e-07,8
SOLUSDT,2023-03-10T08:00:00Z,8.585e-05,8
BTCUSDT,2023-03-10T16:00:00Z,-1.647e-05,8
ETHUSDT,2023-03-10T16:00:00Z,-5.12e-06,8
SOLUSDT,2023-03-10T16:00:00Z,-0.00019429,8
BTCUSDT,2023-03-11T00:00:00Z,2.364e-05,8
ETHUSDT,2023-03-11T00:00:00Z,2.796e-05,8
SOLUSDT,2023-03-11T00:00:00Z,-0.00036773,8
BTCUSDT,2023-03-11T08:00:00Z,-2.296e-05,8
ETHUSDT,2023-03-11T08:00:00Z,-5.766e-05,8
SOLUSDT,2023-03-11T08:00:00Z,-0.0001919,8
BTCUSDT,2023-03-11T16:00:00Z,-2.341e-05,8
ETHUSDT,2023-03-11T16:00:00Z,4.677e-05,8
SOLUSDT,2023-03-11T16:00:00Z,-0.00035499,8
BTCUSDT,2023-03-12T00:00:00Z,3.76e-06,8
ETHUSDT,2023-03-12T00:00:00Z,-1.066e-05,8
SOLUSDT,2023-03-12T00:00:00Z,-0.00013186,8
BTCUSDT,2023-03-12T08:00:00Z,9.088e-05,8
ETHUSDT,2023-03-12T08:00:00Z,8.67e-05,8
SOLUSDT,2023-03-12T08:00:00Z,6.8e-05,8
BTCUSDT,2023-03-12T16:00:00Z,-4.068e-05,8
ETHUSDT,2023-03-12T16:00:00Z,-4.286e-05,8
SOLUSDT,2023-03-12T16:00:00Z,-0.00019726,8
BTCUSDT,2023-03-13T00:00:00Z,0.0001,8
ETHUSDT,2023-03-13T00:00:00Z,0.0001,8
SOLUSDT,2023-03-13T00:00:00Z,0.0001,8
BTCUSDT,2023-03-13T08:00:00Z,6.011e-05,8
ETHUSDT,2023-03-13T08:00:00Z,0.0001,8
SOLUSDT,2023-03-13T08:00:00Z,0.0001,8
BTCUSDT,2023-03-13T16:00:00Z,0.0001,8
ETHUSDT,2023-03-13T16:00:00Z,0.0001,8
SOLUSDT,2023-03-13T16:00:00Z,0.0001,8
BTCUSDT,2023-03-14T00:00:00Z,0.00015042,8
ETHUSDT,2023-03-14T00:00:00Z,0.0001,8
SOLUSDT,2023-03-14T00:00:00Z,0.0001,8
BTCUSDT,2023-03-14T08:00:00Z,0.0001,8
ETHUSDT,2023-03-14T08:00:00Z,0.0001,8
SOLUSDT,2023-03-14T08:00:00Z,0.0001,8
BTCUSDT,2023-03-14T16:00:00Z,0.00029811,8
ETHUSDT,2023-03-14T16:00:00Z,0.0001,8
SOLUSDT,2023-03-14T16:00:00Z,0.0001,8
BTCUSDT,2023-03-15T00:00:00Z,0.0001,8
ETHUSDT,2023-03-15T00:00:00Z,0.00031728,8
SOLUSDT,2023-03-15T00:00:00Z,0.00018064,8
BTCUSDT,2023-03-15T08:00:00Z,0.00024127,8
ETHUSDT,2023-03-15T08:00:00Z,0.00018366,8
SOLUSDT,2023-03-15T08:00:00Z,0.0001,8
BTCUSDT,2023-03-15T16:00:00Z,0.00022126,8
ETHUSDT,2023-03-15T16:00:00Z,0.0001,8
SOLUSDT,2023-03-15T16:00:00Z,0.0001,8
BTCUSDT,2023-03-16T00:00:00Z,0.0001,8
ETHUSDT,2023-03-16T00:00:00Z,0.0001,8
SOLUSDT,2023-03-16T00:00:00Z,-0.00010063,8
BTCUSDT,2023-03-16T08:00:00Z,0.0001,8
ETHUSDT,2023-03-16T08:00:00Z,0.0001,8
SOLUSDT,2023-03-16T08:00:00Z,0.0001,8
BTCUSDT,2023-03-16T16:00:00Z,0.0001,8
ETHUSDT,2023-03-16T16:00:00Z,0.0001,8
SOLUSDT,2023-03-16T16:00:00Z,-0.00017595,8
BTCUSDT,2023-03-17T00:00:00Z,3.311e-05,8
ETHUSDT,2023-03-17T00:00:00Z,5.964e-05,8
SOLUSDT,2023-03-17T00:00:00Z,6.18e-06,8
BTCUSDT,2023-03-17T08:00:00Z,0.0001,8
ETHUSDT,2023-03-17T08:00:00Z,5.941e-05,8
SOLUSDT,2023-03-17T08:00:00Z,-3.828e-05,8
BTCUSDT,2023-03-17T16:00:00Z,0.0001,8
ETHUSDT,2023-03-17T16:00:00Z,0.0001,8
SOLUSDT,2023-03-17T16:00:00Z,-5.87e-05,8
BTCUSDT,2023-03-18T00:00:00Z,0.0001,8
ETHUSDT,2023-03-18T00:00:00Z,0.0001,8
SOLUSDT,2023-03-18T00:00:00Z,0.0001,8
BTCUSDT,2023-03-18T08:00:00Z,0.0001,8
ETHUSDT,2023-03-18T08:00:00Z,0.0001,8
SOLUSDT,2023-03-18T08:00:00Z,0.00027581,8
BTCUSDT,2023-03-18T16:00:00Z,0.0001,8
ETHUSDT,2023-03-18T16:00:00Z,0.0001,8
SOLUSDT,2023-03-18T16:00:00Z,0.0001,8
BTCUSDT,2023-03-19T00:00:00Z,0.0001,8
ETHUSDT,2023-03-19T00:00:00Z,0.0001,8
SOLUSDT,2023-03-19T00:00:00Z,0.0001,8
BTCUSDT,2023-03-19T08:00:00Z,0.0001,8
ETHUSDT,2023-03-19T08:00:00Z,0.0001,8
SOLUSDT,2023-03-19T08:00:00Z,0.0001,8
BTCUSDT,2023-03-19T16:00:00Z,0.0001,8
ETHUSDT,2023-03-19T16:00:00Z,0.0001,8
SOLUSDT,2023-03-19T16:00:00Z,0.0001,8
BTCUSDT,2023-03-20T00:00:00Z,0.0001,8
ETHUSDT,2023-03-20T00:00:00Z,0.0001,8
SOLUSDT,2023-03-20T00:00:00Z,0.0001,8
BTCUSDT,2023-03-20T08:00:00Z,9.081e-05,8
ETHUSDT,2023-03-20T08:00:00Z,0.0001,8
SOLUSDT,2023-03-20T08:00:00Z,0.0001,8
BTCUSDT,2023-03-20T16:00:00Z,0.0001,8
ETHUSDT,2023-03-20T16:00:00Z,8.194e-05,8
SOLUSDT,2023-03-20T16:00:00Z,0.0001,8
BTCUSDT,2023-03-21T00:00:00Z,8.118e-05,8
ETHUSDT,2023-03-21T00:00:00Z,7.106e-05,8
SOLUSDT,2023-03-21T00:00:00Z,0.0001,8
BTCUSDT,2023-03-21T08:00:00Z,1.254e-05,8
ETHUSDT,2023-03-21T08:00:00Z,4.611e-05,8
SOLUSDT,2023-03-21T08:00:00Z,0.0001,8
BTCUSDT,2023-03-21T16:00:00Z,2.92e-06,8
ETHUSDT,2023-03-21T16:00:00Z,8.99e-05,8
SOLUSDT,2023-03-21T16:00:00Z,0.0001,8
BTCUSDT,2023-03-22T00:00:00Z,2.68e-06,8
ETHUSDT,2023-03-22T00:00:00Z,5.146e-05,8
SOLUSDT,2023-03-22T00:00:00Z,0.0001,8
BTCUSDT,2023-03-22T08:00:00Z,6e-08,8
ETHUSDT,2023-03-22T08:00:00Z,1.267e-05,8
SOLUSDT,2023-03-22T08:00:00Z,6.109e-05,8
BTCUSDT,2023-03-22T16:00:00Z,5.334e-05,8
ETHUSDT,2023-03-22T16:00:00Z,5.54e-05,8
SOLUSDT,2023-03-22T16:00:00Z,0.0001,8
BTCUSDT,2023-03-23T00:00:00Z,2.48e-06,8
ETHUSDT,2023-03-23T00:00:00Z,1.123e-05,8
SOLUSDT,2023-03-23T00:00:00Z,-8.698e-05,8
BTCUSDT,2023-03-23T08:00:00Z,-1.09e-05,8
ETHUSDT,2023-03-23T08:00:00Z,6.86e-05,8
SOLUSDT,2023-03-23T08:00:00Z,1.638e-05,8
BTCUSDT,2023-03-23T16:00:00Z,0.0001,8
ETHUSDT,2023-03-23T16:00:00Z,0.0001,8
SOLUSDT,2023-03-23T16:00:00Z,0.0001,8
BTCUSDT,2023-03-24T00:00:00Z,0.0001,8
ETHUSDT,2023-03-24T00:00:00Z,0.0001,8
SOLUSDT,2023-03-24T00:00:00Z,0.0001,8
BTCUSDT,2023-03-24T08:00:00Z,0.0001,8
ETHUSDT,2023-03-24T08:00:00Z,0.0001,8
SOLUSDT,2023-03-24T08:00:00Z,0.0001,8
BTCUSDT,2023-03-24T16:00:00Z,0.0001,8
ETHUSDT,2023-03-24T16:00:00Z,0.0001,8
SOLUSDT,2023-03-24T16:00:00Z,0.0001,8
BTCUSDT,2023-03-25T00:00:00Z,-3.1e-06,8
ETHUSDT,2023-03-25T00:00:00Z,1.992e-05,8
SOLUSDT,2023-03-25T00:00:00Z,-6.551e-05,8
BTCUSDT,2023-03-25T08:00:00Z,4.25e-06,8
ETHUSDT,2023-03-25T08:00:00Z,1.46e-05,8
SOLUSDT,2023-03-25T08:00:00Z,-5.825e-05,8
BTCUSDT,2023-03-25T16:00:00Z,2.92e-06,8
ETHUSDT,2023-03-25T16:00:00Z,-7.95e-06,8
SOLUSDT,2023-03-25T16:00:00Z,-4.6e-05,8
BTCUSDT,2023-03-26T00:00:00Z,6.1e-07,8
ETHUSDT,2023-03-26T00:00:00Z,8.29e-06,8
SOLUSDT,2023-03-26T00:00:00Z,-0.00010361,8
BTCUSDT,2023-03-26T08:00:00Z,-3.326e-05,8
ETHUSDT,2023-03-26T08:00:00Z,9.97e-06,8
SOLUSDT,2023-03-26T08:00:00Z,-2.291e-05,8
BTCUSDT,2023-03-26T16:00:00Z,3.634e-05,8
ETHUSDT,2023-03-26T16:00:00Z,4.383e-05,8
SOLUSDT,2023-03-26T16:00:00Z,-4.191e-05,8
BTCUSDT,2023-03-27T00:00:00Z,2.905e-05,8
ETHUSDT,2023-03-27T00:00:00Z,1.635e-05,8
SOLUSDT,2023-03-27T00:00:00Z,0.0001,8
BTCUSDT,2023-03-27T08:00:00Z,2.409e-05,8
ETHUSDT,2023-03-27T08:00:00Z,-3.85e-06,8
SOLUSDT,2023-03-27T08:00:00Z,3.888e-05,8
BTCUSDT,2023-03-27T16:00:00Z,-3.96e-06,8
ETHUSDT,2023-03-27T16:00:00Z,-1.71e-06,8
SOLUSDT,2023-03-27T16:00:00Z,2.013e-05,8
BTCUSDT,2023-03-28T00:00:00Z,-1.428e-05,8
ETHUSDT,2023-03-28T00:00:00Z,-1.478e-05,8
SOLUSDT,2023-03-28T00:00:00Z,-0.00017394,8
BTCUSDT,2023-03-28T08:00:00Z,1.123e-05,8
ETHUSDT,2023-03-28T08:00:00Z,3.473e-05,8
SOLUSDT,2023-03-28T08:00:00Z,8.36e-05,8
BTCUSDT,2023-03-28T16:00:00Z,7.531e-05,8
ETHUSDT,2023-03-28T16:00:00Z,6.578e-05,8
SOLUSDT,2023-03-28T16:00:00Z,-2.188e-05,8
BTCUSDT,2023-03-29T00:00:00Z,6.075e-05,8
ETHUSDT,2023-03-29T00:00:00Z,0.0001,8
SOLUSDT,2023-03-29T00:00:00Z,-0.00016763,8
BTCUSDT,2023-03-29T08:00:00Z,7.098e-05,8
ETHUSDT,2023-03-29T08:00:00Z,7.584e-05,8
SOLUSDT,2023-03-29T08:00:00Z,0.0001,8
BTCUSDT,2023-03-29T16:00:00Z,0.0001,8
ETHUSDT,2023-03-29T16:00:00Z,0.0001,8
SOLUSDT,2023-03-29T16:00:00Z,8.936e-05,8
BTCUSDT,2023-03-30T00:00:00Z,6.987e-05,8
ETHUSDT,2023-03-30T00:00:00Z,5.756e-05,8
SOLUSDT,2023-03-30T00:00:00Z,4.312e-05,8
BTCUSDT,2023-03-30T08:00:00Z,5.638e-05,8
ETHUSDT,2023-03-30T08:00:00Z,2.86e-06,8
SOLUSDT,2023-03-30T08:00:00Z,7.675e-05,8
BTCUSDT,2023-03-30T16:00:00Z,1.123e-05,8
ETHUSDT,2023-03-30T16:00:00Z,5.025e-05,8
SOLUSDT,2023-03-30T16:00:00Z,-6.11e-05,8
BTCUSDT,2023-03-31T00:00:00Z,-2.712e-05,8
ETHUSDT,2023-03-31T00:00:00Z,7.203e-05,8
SOLUSDT,2023-03-31T00:00:00Z,-0.00011842,8
BTCUSDT,2023-03-31T08:00:00Z,6.358e-05,8
ETHUSDT,2023-03-31T08:00:00Z,6.982e-05,8
SOLUSDT,2023-03-31T08:00:00Z,-3.734e-05,8
BTCUSDT,2023-03-31T16:00:00Z,0.0001,8
ETHUSDT,2023-03-31T16:00:00Z,0.0001,8
SOLUSDT,2023-03-31T16:00:00Z,-1.814e-05,8
BTCUSDT,2023-04-01T00:00:00Z,0.0001,8
ETHUSDT,2023-04-01T00:00:00Z,0.0001,8
SOLUSDT,2023-04-01T00:00:00Z,0.0001,8
BTCUSDT,2023-04-01T08:00:00Z,0.0001,8
ETHUSDT,2023-04-01T08:00:00Z,0.0001,8
SOLUSDT,2023-04-01T08:00:00Z,0.0001,8
BTCUSDT,2023-04-01T16:00:00Z,8.84e-05,8
ETHUSDT,2023-04-01T16:00:00Z,6.306e-05,8
SOLUSDT,2023-04-01T16:00:00Z,0.0001,8
BTCUSDT,2023-04-02T00:00:00Z,4.527e-05,8
ETHUSDT,2023-04-02T00:00:00Z,3.987e-05,8
SOLUSDT,2023-04-02T00:00:00Z,0.0001,8
BTCUSDT,2023-04-02T08:00:00Z,6.893e-05,8
ETHUSDT,2023-04-02T08:00:00Z,5.018e-05,8
SOLUSDT,2023-04-02T08:00:00Z,0.0001,8
BTCUSDT,2023-04-02T16:00:00Z,4.514e-05,8
ETHUSDT,2023-04-02T16:00:00Z,3.503e-05,8
SOLUSDT,2023-04-02T16:00:00Z,6.11e-06,8
BTCUSDT,2023-04-03T00:00:00Z,1.759e-05,8
ETHUSDT,2023-04-03T00:00:00Z,-2.938e-05,8
SOLUSDT,2023-04-03T00:00:00Z,-0.00014684,8
BTCUSDT,2023-04-03T08:00:00Z,-1.24e-05,8
ETHUSDT,2023-04-03T08:00:00Z,-1.96e-05,8
SOLUSDT,2023-04-03T08:00:00Z,2.36e-05,8
BTCUSDT,2023-04-03T16:00:00Z,5.688e-05,8
ETHUSDT,2023-04-03T16:00:00Z,-4.71e-06,8
SOLUSDT,2023-04-03T16:00:00Z,7.659e-05,8
BTCUSDT,2023-04-04T00:00:00Z,-6.009e-05,8
ETHUSDT,2023-04-04T00:00:00Z,6.36e-05,8
SOLUSDT,2023-04-04T00:00:00Z,7.915e-05,8
BTCUSDT,2023-04-04T08:00:00Z,-1.357e-05,8
ETHUSDT,2023-04-04T08:00:00Z,3.238e-05,8
SOLUSDT,2023-04-04T08:00:00Z,2.383e-05,8
BTCUSDT,2023-04-04T16:00:00Z,-1.276e-05,8
ETHUSDT,2023-04-04T16:00:00Z,0.0001,8
SOLUSDT,2023-04-04T16:00:00Z,0.0001,8
BTCUSDT,2023-04-05T00:00:00Z,2.76e-05,8
ETHUSDT,2023-04-05T00:00:00Z,6.853e-05,8
SOLUSDT,2023-04-05T00:00:00Z,0.0001,8
BTCUSDT,2023-04-05T08:00:00Z,8.517e-05,8
ETHUSDT,2023-04-05T08:00:00Z,0.0001,8
SOLUSDT,2023-04-05T08:00:00Z,0.0001,8
BTCUSDT,2023-04-05T16:00:00Z,5.265e-05,8
ETHUSDT,2023-04-05T16:00:00Z,0.0001,8
SOLUSDT,2023-04-05T16:00:00Z,0.0001,8
BTCUSDT,2023-04-06T00:00:00Z,1.442e-05,8
ETHUSDT,2023-04-06T00:00:00Z,5.011e-05,8
SOLUSDT,2023-04-06T00:00:00Z,0.0001,8
BTCUSDT,2023-04-06T08:00:00Z,3.598e-05,8
ETHUSDT,2023-04-06T08:00:00Z,6.251e-05,8
SOLUSDT,2023-04-06T08:00:00Z,8.021e-05,8
BTCUSDT,2023-04-06T16:00:00Z,-2.975e-05,8
ETHUSDT,2023-04-06T16:00:00Z,2.17e-06,8
SOLUSDT,2023-04-06T16:00:00Z,1.019e-05,8
BTCUSDT,2023-04-07T00:00:00Z,1.004e-05,8
ETHUSDT,2023-04-07T00:00:00Z,2.088e-05,8
SOLUSDT,2023-04-07T00:00:00Z,4.2e-07,8
BTCUSDT,2023-04-07T08:00:00Z,-1.473e-05,8
ETHUSDT,2023-04-07T08:00:00Z,7.093e-05,8
SOLUSDT,2023-04-07T08:00:00Z,-7.207e-05,8
BTCUSDT,2023-04-07T16:00:00Z,1.055e-05,8
ETHUSDT,2023-04-07T16:00:00Z,3.638e-05,8
SOLUSDT,2023-04-07T16:00:00Z,2.05e-06,8
BTCUSDT,2023-04-08T00:00:00Z,2.68e-06,8
ETHUSDT,2023-04-08T00:00:00Z,3.725e-05,8
SOLUSDT,2023-04-08T00:00:00Z,0.0001,8
BTCUSDT,2023-04-08T08:00:00Z,4.66e-06,8
ETHUSDT,2023-04-08T08:00:00Z,1.046e-05,8
SOLUSDT,2023-04-08T08:00:00Z,4.752e-05,8
BTCUSDT,2023-04-08T16:00:00Z,3.192e-05,8
ETHUSDT,2023-04-08T16:00:00Z,2.21e-05,8
SOLUSDT,2023-04-08T16:00:00Z,8.084e-05,8
BTCUSDT,2023-04-09T00:00:00Z,9.5e-06,8
ETHUSDT,2023-04-09T00:00:00Z,8.21e-06,8
SOLUSDT,2023-04-09T00:00:00Z,8.52e-06,8
BTCUSDT,2023-04-09T08:00:00Z,-9.04e-06,8
ETHUSDT,2023-04-09T08:00:00Z,-1.908e-05,8
SOLUSDT,2023-04-09T08:00:00Z,-1.384e-05,8
BTCUSDT,2023-04-09T16:00:00Z,-8.53e-06,8
ETHUSDT,2023-04-09T16:00:00Z,3.067e-05,8
SOLUSDT,2023-04-09T16:00:00Z,8.973e-05,8
BTCUSDT,2023-04-10T00:00:00Z,0.0001,8
ETHUSDT,2023-04-10T00:00:00Z,3.359e-05,8
SOLUSDT,2023-04-10T00:00:00Z,0.0001,8
BTCUSDT,2023-04-10T08:00:00Z,0.0001,8
ETHUSDT,2023-04-10T08:00:00Z,-4.969e-05,8
SOLUSDT,2023-04-10T08:00:00Z,6.116e-05,8
BTCUSDT,2023-04-10T16:00:00Z,6.167e-05,8
ETHUSDT,2023-04-10T16:00:00Z,2.062e-05,8
SOLUSDT,2023-04-10T16:00:00Z,0.0001,8
BTCUSDT,2023-04-11T00:00:00Z,0.0001,8
ETHUSDT,2023-04-11T00:00:00Z,2.648e-05,8
SOLUSDT,2023-04-11T00:00:00Z,0.0001,8
BTCUSDT,2023-04-11T08:00:00Z,0.0001,8
ETHUSDT,2023-04-11T08:00:00Z,8.648e-05,8
SOLUSDT,2023-04-11T08:00:00Z,0.0001,8
BTCUSDT,2023-04-11T16:00:00Z,0.0001,8
ETHUSDT,2023-04-11T16:00:00Z,6.716e-05,8
SOLUSDT,2023-04-11T16:00:00Z,0.0001,8
BTCUSDT,2023-04-12T00:00:00Z,9.582e-05,8
ETHUSDT,2023-04-12T00:00:00Z,1.041e-05,8
SOLUSDT,2023-04-12T00:00:00Z,0.0001,8
BTCUSDT,2023-04-12T08:00:00Z,8.195e-05,8
ETHUSDT,2023-04-12T08:00:00Z,1.29e-05,8
SOLUSDT,2023-04-12T08:00:00Z,0.0001,8
BTCUSDT,2023-04-12T16:00:00Z,1.747e-05,8
ETHUSDT,2023-04-12T16:00:00Z,3.624e-05,8
SOLUSDT,2023-04-12T16:00:00Z,0.0001,8
BTCUSDT,2023-04-13T00:00:00Z,6.665e-05,8
ETHUSDT,2023-04-13T00:00:00Z,0.0001,8
SOLUSDT,2023-04-13T00:00:00Z,2.795e-05,8
BTCUSDT,2023-04-13T08:00:00Z,4.427e-05,8
ETHUSDT,2023-04-13T08:00:00Z,0.0001,8
SOLUSDT,2023-04-13T08:00:00Z,6.992e-05,8
BTCUSDT,2023-04-13T16:00:00Z,0.0001,8
ETHUSDT,2023-04-13T16:00:00Z,0.0001,8
SOLUSDT,2023-04-13T16:00:00Z,0.0001,8
BTCUSDT,2023-04-14T00:00:00Z,-1.13e-06,8
ETHUSDT,2023-04-14T00:00:00Z,0.0001,8
SOLUSDT,2023-04-14T00:00:00Z,0.0001,8
BTCUSDT,2023-04-14T08:00:00Z,0.0001,8
ETHUSDT,2023-04-14T08:00:00Z,0.0001,8
SOLUSDT,2023-04-14T08:00:00Z,0.0001,8
BTCUSDT,2023-04-14T16:00:00Z,3.42e-05,8
ETHUSDT,2023-04-14T16:00:00Z,0.0001,8
SOLUSDT,2023-04-14T16:00:00Z,0.0001,8
BTCUSDT,2023-04-15T00:00:00Z,-4.975e-05,8
ETHUSDT,2023-04-15T00:00:00Z,0.0001,8
SOLUSDT,2023-04-15T00:00:00Z,0.0001,8
BTCUSDT,2023-04-15T08:00:00Z,8.455e-05,8
ETHUSDT,2023-04-15T08:00:00Z,0.0001,8
SOLUSDT,2023-04-15T08:00:00Z,0.0001,8
BTCUSDT,2023-04-15T16:00:00Z,0.0001,8
ETHUSDT,2023-04-15T16:00:00Z,0.0001,8
SOLUSDT,2023-04-15T16:00:00Z,0.0001,8
BTCUSDT,2023-04-16T00:00:00Z,7.144e-05,8
ETHUSDT,2023-04-16T00:00:00Z,0.0001,8
SOLUSDT,2023-04-16T00:00:00Z,0.0001,8
BTCUSDT,2023-04-16T08:00:00Z,0.0001,8
ETHUSDT,2023-04-16T08:00:00Z,0.0001,8
SOLUSDT,2023-04-16T08:00:00Z,0.00025575,8
BTCUSDT,2023-04-16T16:00:00Z,0.0001,8
ETHUSDT,2023-04-16T16:00:00Z,0.0001,8
SOLUSDT,2023-04-16T16:00:00Z,0.0001,8
BTCUSDT,2023-04-17T00:00:00Z,0.0001,8
ETHUSDT,2023-04-17T00:00:00Z,0.0001,8
SOLUSDT,2023-04-17T00:00:00Z,0.0002925,8
BTCUSDT,2023-04-17T08:00:00Z,7.376e-05,8
ETHUSDT,2023-04-17T08:00:00Z,0.0001,8
SOLUSDT,2023-04-17T08:00:00Z,0.00035646,8
BTCUSDT,2023-04-17T16:00:00Z,0.0001,8
ETHUSDT,2023-04-17T16:00:00Z,0.0001,8
SOLUSDT,2023-04-17T16:00:00Z,0.00013821,8
BTCUSDT,2023-04-18T00:00:00Z,4.683e-05,8
ETHUSDT,2023-04-18T00:00:00Z,0.0001,8
SOLUSDT,2023-04-18T00:00:00Z,0.0001,8
BTCUSDT,2023-04-18T08:00:00Z,-5.1e-06,8
ETHUSDT,2023-04-18T08:00:00Z,0.0001,8
SOLUSDT,2023-04-18T08:00:00Z,0.0001,8
BTCUSDT,2023-04-18T16:00:00Z,6.772e-05,8
ETHUSDT,2023-04-18T16:00:00Z,0.0001,8
SOLUSDT,2023-04-18T16:00:00Z,0.0001,8
BTCUSDT,2023-04-19T00:00:00Z,0.0001,8
ETHUSDT,2023-04-19T00:00:00Z,0.0001,8
SOLUSDT,2023-04-19T00:00:00Z,0.0001,8
BTCUSDT,2023-04-19T08:00:00Z,6.231e-05,8
ETHUSDT,2023-04-19T08:00:00Z,0.0001,8
SOLUSDT,2023-04-19T08:00:00Z,0.0001,8
BTCUSDT,2023-04-19T16:00:00Z,-8.1e-07,8
ETHUSDT,2023-04-19T16:00:00Z,-1.015e-05,8
SOLUSDT,2023-04-19T16:00:00Z,-5.574e-05,8
BTCUSDT,2023-04-20T00:00:00Z,8.579e-05,8
ETHUSDT,2023-04-20T00:00:00Z,6.419e-05,8
SOLUSDT,2023-04-20T00:00:00Z,0.0001,8
BTCUSDT,2023-04-20T08:00:00Z,3.668e-05,8
ETHUSDT,2023-04-20T08:00:00Z,3.2e-07,8
SOLUSDT,2023-04-20T08:00:00Z,0.0001,8
BTCUSDT,2023-04-20T16:00:00Z,5.898e-05,8
ETHUSDT,2023-04-20T16:00:00Z,2.269e-05,8
SOLUSDT,2023-04-20T16:00:00Z,0.0001,8
BTCUSDT,2023-04-21T00:00:00Z,6.297e-05,8
ETHUSDT,2023-04-21T00:00:00Z,8.62e-05,8
SOLUSDT,2023-04-21T00:00:00Z,-3.575e-05,8
BTCUSDT,2023-04-21T08:00:00Z,0.0001,8
ETHUSDT,2023-04-21T08:00:00Z,6.903e-05,8
SOLUSDT,2023-04-21T08:00:00Z,0.0001,8
BTCUSDT,2023-04-21T16:00:00Z,0.0001,8
ETHUSDT,2023-04-21T16:00:00Z,8.488e-05,8
SOLUSDT,2023-04-21T16:00:00Z,0.0001,8
BTCUSDT,2023-04-22T00:00:00Z,0.0001,8
ETHUSDT,2023-04-22T00:00:00Z,5.467e-05,8
SOLUSDT,2023-04-22T00:00:00Z,-1.147e-05,8
BTCUSDT,2023-04-22T08:00:00Z,6.858e-05,8
ETHUSDT,2023-04-22T08:00:00Z,-5.62e-06,8
SOLUSDT,2023-04-22T08:00:00Z,9.14e-06,8
BTCUSDT,2023-04-22T16:00:00Z,2.09e-05,8
ETHUSDT,2023-04-22T16:00:00Z,2.848e-05,8
SOLUSDT,2023-04-22T16:00:00Z,-3.008e-05,8
BTCUSDT,2023-04-23T00:00:00Z,3.768e-05,8
ETHUSDT,2023-04-23T00:00:00Z,-6.991e-05,8
SOLUSDT,2023-04-23T00:00:00Z,-4.662e-05,8
BTCUSDT,2023-04-23T08:00:00Z,1.376e-05,8
ETHUSDT,2023-04-23T08:00:00Z,1.032e-05,8
SOLUSDT,2023-04-23T08:00:00Z,7.476e-05,8
BTCUSDT,2023-04-23T16:00:00Z,2.369e-05,8
ETHUSDT,2023-04-23T16:00:00Z,4.969e-05,8
SOLUSDT,2023-04-23T16:00:00Z,9.355e-05,8
BTCUSDT,2023-04-24T00:00:00Z,4.679e-05,8
ETHUSDT,2023-04-24T00:00:00Z,9.041e-05,8
SOLUSDT,2023-04-24T00:00:00Z,3.83e-06,8
BTCUSDT,2023-04-24T08:00:00Z,3.694e-05,8
ETHUSDT,2023-04-24T08:00:00Z,1.238e-05,8
SOLUSDT,2023-04-24T08:00:00Z,9.297e-05,8
BTCUSDT,2023-04-24T16:00:00Z,2.63e-05,8
ETHUSDT,2023-04-24T16:00:00Z,5.112e-05,8
SOLUSDT,2023-04-24T16:00:00Z,0.0001,8
BTCUSDT,2023-04-25T00:00:00Z,5.066e-05,8
ETHUSDT,2023-04-25T00:00:00Z,8.411e-05,8
SOLUSDT,2023-04-25T00:00:00Z,-1.61e-05,8
BTCUSDT,2023-04-25T08:00:00Z,6.606e-05,8
ETHUSDT,2023-04-25T08:00:00Z,8.034e-05,8
SOLUSDT,2023-04-25T08:00:00Z,-2.918e-05,8
BTCUSDT,2023-04-25T16:00:00Z,8.541e-05,8
ETHUSDT,2023-04-25T16:00:00Z,6.892e-05,8
SOLUSDT,2023-04-25T16:00:00Z,1.692e-05,8
BTCUSDT,2023-04-26T00:00:00Z,4.346e-05,8
ETHUSDT,2023-04-26T00:00:00Z,3.84e-05,8
SOLUSDT,2023-04-26T00:00:00Z,5.839e-05,8
BTCUSDT,2023-04-26T08:00:00Z,1.686e-05,8
ETHUSDT,2023-04-26T08:00:00Z,1.253e-05,8
SOLUSDT,2023-04-26T08:00:00Z,1.365e-05,8
BTCUSDT,2023-04-26T16:00:00Z,0.0001,8
ETHUSDT,2023-04-26T16:00:00Z,8.7e-05,8
SOLUSDT,2023-04-26T16:00:00Z,0.0001,8
BTCUSDT,2023-04-27T00:00:00Z,2.518e-05,8
ETHUSDT,2023-04-27T00:00:00Z,-2.203e-05,8
SOLUSDT,2023-04-27T00:00:00Z,-0.00012155,8
BTCUSDT,2023-04-27T08:00:00Z,5.769e-05,8
ETHUSDT,2023-04-27T08:00:00Z,5.85e-05,8
SOLUSDT,2023-04-27T08:00:00Z,2.06e-05,8
BTCUSDT,2023-04-27T16:00:00Z,3.265e-05,8
ETHUSDT,2023-04-27T16:00:00Z,3.408e-05,8
SOLUSDT,2023-04-27T16:00:00Z,5.188e-05,8
BTCUSDT,2023-04-28T00:00:00Z,0.0001,8
ETHUSDT,2023-04-28T00:00:00Z,8.67e-05,8
SOLUSDT,2023-04-28T00:00:00Z,0.0001,8
BTCUSDT,2023-04-28T08:00:00Z,0.0001,8
ETHUSDT,2023-04-28T08:00:00Z,8.037e-05,8
SOLUSDT,2023-04-28T08:00:00Z,0.0001,8
BTCUSDT,2023-04-28T16:00:00Z,4.476e-05,8
ETHUSDT,2023-04-28T16:00:00Z,8.463e-05,8
