symbol,timestamp,observed_utc,openInterest,markPrice,indexPrice,fundingRate,fundingRatePrediction,bid,ask,bidSize,askSize,vol24h
PF_XAUUSD,2026-09-04T00:00:00Z,2026-09-04T09:43:52Z,175.776,4466.92037570929,4467.24559,-0.0882253422959808,-0.0191479530123167,4464.03,4469.75,0.238,0.223,329.252
PF_XBTUSD,2026-09-04T00:00:00Z,2026-09-04T09:43:52Z,1970.2045,81161.4104223249,81159.05,-0.031340511948625,0.299445168904,81159.0,81160.0,0.0084,0.2434,10231.6018
PF_XCNUSD,2026-09-04T00:00:00Z,2026-09-04T09:43:52Z,1462250.0,0.00425412,0.004212,-2.158e-05,-2.104e-05,0.004188,0.004331,240000.0,59630.0,6972710.0
PF_XCUUSD,2026-09-04T00:00:00Z,2026-09-04T09:43:52Z,8060.0,6.65259562553,6.65024,0.0004250211627787,0.0006720011676687,6.644,6.6612,90.0,90.0,7608.0
PF_XLMUSD,2026-09-04T00:00:00Z,2026-09-04T09:43:52Z,18945716.0,0.18580213379,0.1857536,5.071281577394e-06,2.132947162156e-06,0.18574,0.18586,1293.0,5617.0,7734254.0
PF_XMRUSD,2026-09-04T00:00:00Z,2026-09-04T09:43:52Z,8414.87,552.59601995281,551.831,0.0243132696375,0.074163068023275,552.3,553.0,9.07,200.01,11851.2
PF_XPLUSD,2026-09-04T00:00:00Z,2026-09-04T09:43:52Z,2270950.0,0.09693362986,0.096572,-1.44683235875e-05,4.9092130300583e-05,0.09655,0.09677,45459.0,1543.0,9226813.0
PF_XRPUSD,2026-09-04T00:00:00Z,2026-09-04T09:43:52Z,11733720.0,1.45376498101,1.45339,-3.4483873545e-06,1.7020180056459e-05,1.4534,1.454,133.0,300.0,44376261.0
PF_XTZUSD,2026-09-04T00:00:00Z,2026-09-04T09:43:52Z,1299557.0,0.23360061812,0.233371,1.6872208967838e-05,7.769341368075e-06,0.233,0.2341,9989.0,10989.0,534780.0
PF_YFIUSD,2026-09-04T00:00:00Z,2026-09-04T09:43:52Z,21.3555,2286.75498457227,2299.14,-1.426790404709584,2.99426686016,2289.0,2310.0,0.0065,1.4497,3.2137
PF_YGGUSD,2026-09-04T00:00:00Z,2026-09-04T09:43:52Z,674744.0,0.02301304517,0.023011,-4.116567643267e-06,-3.374065494452e-06,0.02289,0.02315,58847.0,56001.0,132243.0
PF_ZBTUSD,2026-09-04T00:00:00Z,2026-09-04T09:43:52Z,81475.0,0.08342444787,0.083438,-1.2444012940975e-05,-1.0316076553817e-05,0.08303,0.08384,12324.0,6901.0,8429.0
PF_ZECUSD,2026-09-04T00:00:00Z,2026-09-04T09:43:52Z,15724.83,999.3100913742,998.678,-0.0295878941281836,0.052941314667563,998.19,999.46,0.24,0.24,84739.27
PF_ZENUSD,2026-09-04T00:00:00Z,2026-09-04T09:43:52Z,12160.5,6.38891690369,6.3809,0.0018470593542216,-0.0011842672343225,6.339,6.418,481.1,167.5,28804.0
PF_ZEREBROUSD,2026-09-04T00:00:00Z,2026-09-04T09:43:52Z,184514.0,0.0377727053,0.0377728,1.1896675579657e-05,-9.11839827636e-06,0.03761,0.03801,398.0,43412.0,482880.0
PF_ZETAUSD,2026-09-04T00:00:00Z,2026-09-04T09:43:52Z,748192.0,0.03402781337,0.034055,-1.82711544015e-06,-1.744897064083e-06,0.0339,0.03416,39496.0,38401.0,269280.0
PF_ZIGUSD,2026-09-04T00:00:00Z,2026-09-04T09:43:52Z,122537.0,0.04077587088,0.041104,0.000205775,0.00020552,0.04092,0.04248,29636.0,3178.0,507664.0
PF_ZILUSD,2026-09-04T00:00:00Z,2026-09-04T09:43:52Z,3572160.0,0.00274694283,0.002753,-3.26775943913e-07,-8.17953235533e-07,0.002749,0.00275,54450.0,369010.0,465470.0
PF_ZKUSD,2026-09-04T00:00:00Z,2026-09-04T09:43:52Z,15322147.0,0.00969157674,0.009677,3.513496367467e-06,2.073561929125e-06,0.009637,0.009748,342307.0,18599.0,1536287.0
PF_ZROUSD,2026-09-04T00:00:00Z,2026-09-04T09:43:52Z,248279.0,1.11723993388,1.11655,8.3547857936667e-05,3.7130354453334e-05,1.113,1.1206,807.0,707.0,198060.0
PF_ZRXUSD,2026-09-04T00:00:00Z,2026-09-04T09:43:52Z,403091.0,0.10317273251,0.103086,-1.59781155668e-05,-9.6315389006e-06,0.10269,0.10371,19946.0,19001.0,125332.0
PI_ETHUSD,2026-09-04T00:00:00Z,2026-09-04T09:43:52Z,2016658.0,2530.4634909572,2529.88,4.5598792402e-08,1.1256914706e-08,2527.0,2532.75,7868.0,5628.0,0.0
PI_LTCUSD,2026-09-04T00:00:00Z,2026-09-04T09:43:52Z,425.0,51.4515244425,51.275,3.3137256033387e-05,9.7511316188244e-05,44.46,59.99,913.0,1232.0,0.0
PI_XBTUSD,2026-09-04T00:00:00Z,2026-09-04T09:43:52Z,2665754.0,81125.77270758855,81159.05,-1.84280382e-10,-6.45627568e-10,81035.0,81238.5,9.0,10.0,623322.0
PI_XRPUSD,2026-09-04T00:00:00Z,2026-09-04T09:43:52Z,850.0,1.4388561,1.45339,-0.0007980882618701,-0.0011665639126067,1.43,1.48,334.0,500.0,395.0
FF_ETHUSD_260911,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,55.767,2459.62199118476,2458.5,,,2459.6,2459.9,3.906,3.906,66.568
FF_ETHUSD_260925,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,96.49,2463.12568514111,2458.5,,,2462.0,2464.1,0.009,0.009,69.924
FF_ETHUSD_261225,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,126.712,2483.15404735707,2458.5,,,2477.7,2488.7,44.758,44.745,0.013
FF_SOLUSD_260925,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,3200.15,102.915181098,102.73,,,102.88,102.94,14.96,14.96,1247.79
FF_SOLUSD_261225,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,1036.69,103.236880093,102.73,,,103.18,103.26,14.96,14.96,1043.22
FF_XBTUSD_260911,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,0.6785,79726.6991323781,79711.7,,,79727.0,79728.0,0.1446,0.1446,6.0214
FF_XBTUSD_260925,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,18.1483,79061.91426209587,79711.7,,,79262.0,79837.0,0.0006,0.1446,0.1454
FF_XBTUSD_261225,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,12.4907,80767.18127919621,79711.7,,,80589.0,80947.0,1.1041,1.1041,3.3278
FI_ETHUSD_260925,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,0.0,2458.5,2458.5,,,,,,,0.0
FI_ETHUSD_261225,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,0.0,2458.5,2458.5,,,,,,,0.0
FI_LTCUSD_260925,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,0.0,53.0098,53.0098,,,,,,,0.0
FI_LTCUSD_261225,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,0.0,53.0098,53.0098,,,,,,,0.0
FI_XBTUSD_260925,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,0.0,79711.7,79711.7,,,,,,,0.0
FI_XBTUSD_261225,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,0.0,79711.7,79711.7,,,,,,,0.0
FI_XRPUSD_260925,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,0.0,1.4089,1.4089,,,,,,,0.0
FI_XRPUSD_261225,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,0.0,1.4089,1.4089,,,,,,,0.0
PF_1INCHUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,691323.0,0.09092005298,0.09095,5.770813339812e-06,-1.62542593e-06,0.09065,0.09118,8856.0,8856.0,53116.0
PF_2ZUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,71564.0,0.05238864727,0.052471,-8.713275577379e-06,-1.012577278125e-05,0.0522,0.05264,19802.0,24000.0,9304.0
PF_AAPLXUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,2202.34,320.98942433622,320.993,0.0058503482077667,0.000999889707375,320.91,321.18,2.34,2.34,488.43
PF_AAVEUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,21239.2,129.90036846992,129.9045,-0.00072943647431,-0.0025515952632,129.83,129.95,9.6,0.54,6446.32
PF_ACEUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,768080.0,0.17548118542,0.17635,-0.0001028179758937,-0.000105625006175,0.17499,0.17576,268.0,766.0,912690.0
PF_ADAUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,22185833.0,0.21439629911,0.214398,-4.429204031437e-06,-7.49926910625e-07,0.21433,0.21442,627.0,5073.0,39405702.0
PF_AEVOUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,2090411.0,0.02355539135,0.023563,-1.412057732842e-06,-7.499042565e-07,0.02352,0.02359,84001.0,84000.0,21557.0
PF_AGLDUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,203342.0,0.17255586574,0.172502,1.529076584475e-05,8.3748040845e-06,0.1723,0.1728,13361.0,16033.0,86444.0
PF_AIXBTUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,748987.0,0.02317612267,0.023189,3.720078321e-07,-2.3652048045e-06,0.0231,0.02319,123312.0,2883.0,1027922.0
PF_AKTUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,62693.0,0.52236853045,0.52134,0.0001504822518845,0.0001388032726725,0.5201,0.5237,1359.0,131.0,19983.0
PF_ALCHUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,222446.0,0.03178938484,0.031715,6.815644941517e-06,9.12586439e-06,0.03164,0.03193,25800.0,14.0,444614.0
PF_ALGOUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,8064379.0,0.09393452877,0.093931,2.429290772938e-06,1.875160954625e-06,0.09392,0.09403,514.0,6394.0,2835872.0
PF_ALICEUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,218220.0,0.13909769541,0.139134,-2.3773094657325e-05,-4.12450371225e-06,0.1387,0.13946,400.0,400.0,27233.0
PF_ALTUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,7118138.0,0.00641567769,0.006413,1.270317381e-07,4.37500263375e-07,0.006399,0.00643,142020.0,929055.0,10533705.0
PF_AMZNXUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,1382.56,259.15062584837,258.898,0.030874056992125,0.02749659893775,259.02,259.41,1.64,9.66,164.71
PF_ANIMEUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,7673207.0,0.00286144859,0.002865,-4.60207168245e-07,-4.12485646388e-07,0.002852,0.002871,3737347.0,3722392.0,5753323.0
PF_ANKRUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,4164516.0,0.00422408226,0.0042333,-1.007150209281e-06,-1.224306531288e-06,0.004218,0.004235,264552.0,491216.0,566519.0
PF_ANTHROPICXUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,10.16,2013.07121719176,2008.05108946809,0.0125503193091755,0.0125503193091755,1929.77,2086.79,0.25,1.79,0.0
PF_APEUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,2649536.0,0.14210177332,0.14216,3.296662244417e-06,6.25484453e-06,0.1421,0.1423,1403.0,10719.0,905521.0
PF_API3USD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,76957.0,0.23163792326,0.23155,-8.286506606e-06,7.5022801425e-06,0.2311,0.2322,3947.0,3947.0,13609.0
PF_APTUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,695534.5,0.60115728311,0.6013,-8.1286430225e-06,-8.75785465875e-06,0.6004,0.601,80.1,80.1,362518.9
PF_ARBUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,6469208.0,0.13219843611,0.1322,1.9779683667e-08,-6.2481255875e-07,0.1321,0.13223,1813.0,394.0,28015050.0
PF_ARCUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,611106.0,0.0751052992,0.0751466,-9.118355421413e-06,-8.790554480988e-06,0.07509,0.0755,1997.0,2000.0,256871.0
PF_ARKMUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,175991.0,0.10870180541,0.10825,4.3793449328833e-05,5.56198605875e-05,0.10797,0.10943,14000.0,103.0,80041.0
PF_ARUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,11630.05,2.82176753527,2.81725,4.3794726290001e-05,0.00050960578204,2.81,2.837,129.09,1155.0,29773.73
PF_ASTERUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,564029.0,0.75236339174,0.75186,4.9204593692625e-05,4.500057358125e-05,0.7514,0.7537,2357.0,8979.0,846977.0
PF_ASTRUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,7509708.0,0.00588410234,0.0058892,3.13209506399e-07,-1.47492498175e-06,0.005862,0.00591,280000.0,280001.0,773858.0
PF_ATHUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,3626445.0,0.00461241729,0.0046214,-9.26833377714e-07,-7.37324451138e-07,0.004601,0.00462,496000.0,262108.0,4268680.0
PF_ATOMUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,1747786.4,1.55583747154,1.55562,-3.9831987676833e-05,-9.9871482925e-06,1.555,1.557,33.6,2377.7,152823.8
PF_AUCTIONUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,2793.0,3.40813076946,3.409,-0.0001603883895083,-8.7489727325e-05,3.4,3.416,146.2,146.2,2193.6
PF_AVAXUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,290746.55,7.50656131045,7.506,6.1804400468336e-05,7.49981973e-05,7.505,7.507,261.5,39.48,249614.96
PF_AXSUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,148093.9,0.9459748699,0.9452,0.0001040299141675,0.0001000000333,0.9443,0.9463,50.5,50.5,68064.8
PF_BANANAUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,2987.7,4.04699018178,4.0465,0.0002190943085262,-0.00023720702005,4.033,4.061,2581.8,2564.1,1162.0
PF_BANDUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,102159.8,0.19302081837,0.19355,-6.9144660841583e-05,-5.8611002515e-05,0.1926,0.1944,776.3,12618.0,1936.7
PF_BATUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,1976978.0,0.0717567187,0.071845,-2.97239940625e-06,-1.536772934125e-05,0.07162,0.07213,2091.0,25206.0,1247959.0
PF_BBUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,2961506.0,0.00940698783,0.009386,2.026960717733e-06,2.562500018e-06,0.009374,0.009434,74000.0,7401.0,334906.0
PF_BCHUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,2433.36,252.42217313864,252.431,0.0047405525855415,0.00249905080575,252.3,252.54,4.68,2.54,4131.46
PF_BELUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,562717.0,0.12110553846,0.120716,0.00060257,0.0006033,0.12067,0.12114,331480.0,786.0,569793.0
PF_BERAUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,225051.2,0.18324840318,0.1829,7.172803827e-05,4.3750000075e-05,0.1821,0.1844,13000.0,21691.8,52000.5
PF_BICOUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,2284496.0,0.02372826384,0.023687,1.981523367683e-06,3.375284575e-06,0.02363,0.02385,158435.0,71210.0,7841132.0
PF_BIGTIMEUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,663582.0,0.0067746215,0.0067856,-1.205155378055e-06,-1.32501979305e-06,0.006777,0.006801,12600.0,180000.0,556790.0
PF_BIOUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,456568.0,0.0275262154,0.0275592,-3.709308532028e-06,-4.0480606512e-06,0.02749,0.02762,42345.0,230989.0,9358.0
PF_BLURUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,942769.0,0.0167560582,0.016765,-3.920554508e-06,-1.373688474375e-06,0.01672,0.01679,96000.0,96000.0,251879.0
PF_BNBUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,2442.19,750.61692660453,750.761,0.0091760446505002,-0.001750069855625,751.2,751.63,0.16,59.96,2063.79
PF_BOMEUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,116836443.0,0.00084324638,0.00084286,1.7215648547e-08,1.8750259954e-08,0.0008427,0.0008443,54061.0,54061.0,60068323.0
PF_BONKUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,61460516000.0,3.37051e-06,3.3674e-06,2.6050172e-10,1.37324835e-10,3.362e-06,3.37e-06,28092000.0,5000000.0,46288868000.0
PF_BRENTOILUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,316.7,95.77728704892,95.75551,0.0084912392712663,0.0012886317866212,95.736,95.829,6.5,18.8,124.2
PF_BRETTUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,5637189.0,0.00515723316,0.0051519,6.09840997937e-07,6.263508465e-08,0.005145,0.005172,10440.0,175298.0,1749816.0
PF_C98USD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,1012892.0,0.01494913736,0.01494,6.5126429225e-07,8.74883328375e-07,0.0149,0.01499,212004.0,102004.0,846573.0
PF_CAKEUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,17146.0,2.11943290587,2.11689,9.0589866015249e-05,0.0003327531,2.1104,2.1277,14.0,1.0,35199.0
PF_CATIUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,217237.0,0.05195307654,0.05175,1.1056715936604e-05,1.5243823595e-05,0.05161,0.05234,426.0,8.0,958855.0
PF_CELOUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,91812.0,0.07695099809,0.076964,-6.830729965e-06,-1.749975073625e-06,0.07669,0.07721,14000.0,137410.0,47591.0
PF_CELRUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,4751738.0,0.00231917463,0.0023235,-7.64678295775e-07,-5.87297725425e-07,0.002314,0.002324,770115.0,1596271.0,281102.0
PF_CETUSUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,509354.0,0.02387159321,0.023858,3.34237872121e-07,3.1268359915e-06,0.02379,0.02395,90300.0,100000.0,809830.0
PF_CFGUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,109370.0,0.10118451584,0.10128,-1.745889924525e-05,-1.187488679075e-05,0.10108,0.10129,16010.0,33580.0,105180.0
PF_CFXUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,1083033.0,0.04776514662,0.04782,-3.790154017383e-06,-3.0003762375e-06,0.04774,0.04776,1027.0,1054.0,1257361.0
PF_CGPTUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,242525.0,0.02040782158,0.02044,-4.2962716368e-06,-2.9988275665e-06,0.0204,0.02045,4910.0,72951.0,312787.0
PF_CHFUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,204.0,1.21975000001,1.24117216299,0.0,0.0,1.19,1.23195,2000.0,15.0,0.0
PF_CHILLGUYUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,834975.0,0.01279138848,0.012763,2.234177022e-06,3.4342706715e-06,0.012734,0.012846,91000.0,400.0,128291.0
PF_CHZUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,7243298.0,0.0136050079,0.0136132,-2.497055483677e-06,-1.074920660575e-06,0.013584,0.01362,3531.0,3499.0,2346752.0
PF_CKBUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,10000035.0,0.00107385969,0.00107494,-1.31609566755e-07,-1.32515964352e-07,0.0010715,0.0010762,1679957.0,1600000.0,1078457.0
PF_COINXUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,949.89,185.06435157739,185.023,0.0077741392860666,0.00949978483125,184.91,185.17,13.51,3.2,720.37
PF_COMPUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,10054.0,20.05464263067,20.052,0.0007211586031,6.250018775e-05,20.013,20.103,2.3,2.3,1207.3
PF_COOKIEUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,819747.0,0.01177477158,0.011769,9.53460502583e-07,1.24999696e-07,0.011735,0.011824,97115.0,97115.0,1443625.0
PF_COTIUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,897323.0,0.01496995254,0.0149808,-3.436493314987e-06,-1.387499547525e-06,0.014948,0.015025,3456.0,3351.0,3634924.0
PF_COWUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,46251.0,0.12534477788,0.125554,-6.40644708025e-06,-2.825248082475e-05,0.12501,0.12569,12556.0,12000.0,67619.0
PF_CRCLXUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,9953.95,101.87068935447,101.857,0.0021375056098,0.000374888369,101.83,101.95,20.36,15.7,2736.01
PF_CROUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,609320.0,0.05636960107,0.056359,-7.27901567104e-07,1.25031e-07,0.05625,0.0563,26300.0,300.0,62090.0
PF_CRVUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,7027785.0,0.36072056644,0.36076,2.307387833417e-06,-1.12484400275e-05,0.3606,0.3609,132.0,458.0,3084288.0
PF_CSPRUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,1468581.0,0.00279728572,0.002803,-4.86145047813e-07,-1.87493144125e-07,0.002797,0.002803,440179.0,16929.0,245531.0
PF_CTSIUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,593019.0,0.02566931989,0.02564,3.166362457375e-06,3.751462115e-06,0.02555,0.02578,72000.0,75612.0,39228.0
PF_CVXUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,83736.0,2.23758796661,2.2376,-0.0002854362645975,3.500706234625e-05,2.2269,2.245,761.0,149.0,37662.0
PF_CYBERUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,14095.0,0.30803365395,0.30832,-1.6076680200625e-05,-3.50000028675e-05,0.3074,0.3087,1801.0,1800.0,13111.0
PF_DASHUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,11281.2,67.40836299577,67.3769,0.0018381309749062,0.00591452702985,67.33,67.4,5.9,4.5,246372.8
PF_DEEPUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,956143.0,0.01526318616,0.0152305,4.639792386619e-06,4.3595531001e-06,0.015187,0.015339,39000.0,123234.0,126100.0
PF_DEGENUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,1364512.0,0.0010963953,0.00110747,-5.54465e-06,-3.840659008155e-06,0.0010107,0.0010999,182152.0,10313.0,5868056.0
PF_DEXEUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,36346.4,1.97974760832,1.9814,-0.0002791238887475,-0.00026242051625,1.98,1.985,23.5,23.0,79053.3
PF_DOGEUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,54955441.0,0.08605145443,0.086057,1.452324712267e-06,-5.00480182e-07,0.08603,0.08606,12852.0,12459.0,138617327.0
PF_DOGSUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,307707384.0,4.334097e-05,4.322e-05,1.5916281613e-08,1.4627370732e-08,4.304e-05,4.341e-05,40000000.0,587622.0,256659975.0
PF_DOTUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,4255307.2,0.90268491371,0.90257,4.086969631e-06,1.75000026e-05,0.9022,0.9026,55.4,55.0,2926973.9
PF_DYDXUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,2447722.0,0.1171950414,0.117174,4.903972279762e-06,4.12447023225e-06,0.11711,0.11725,415.0,402.0,844742.0
PF_DYMUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,572237.4,0.01541189664,0.01538,4.238183885833e-06,3.1229685975e-06,0.01534,0.01547,110000.0,8888.2,4166.0
PF_EGLDUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,107559.33,4.74137298696,4.7424,-3.3020777865835e-05,-0.0001002088972375,4.74,4.762,10.26,10.42,20461.39
PF_EIGENUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,557828.0,0.20025343056,0.20024,-9.545968246333e-06,1.375343434e-05,0.1999,0.2003,750.0,8041.0,183441.0
PF_ENAUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,10741423.0,0.16445664037,0.164455,-8.875951378375e-06,1.749600663375e-06,0.16434,0.16452,637.0,1927.0,11694529.0
PF_ENJUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,726203.0,0.0278934017,0.02776,2.1009532750875e-05,2.12653087275e-05,0.02764,0.02777,83897.0,920.0,1120742.0
PF_ENSUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,24940.1,5.89374241668,5.8913,0.0010572730740799,0.0003874012998,5.882,5.9,8.3,8.1,37303.6
PF_ETCUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,227466.3,7.69171824215,7.6908,2.91867340375e-06,8.74809552375e-05,7.684,7.69,6.2,6.2,26822.6
PF_ETHFIUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,475886.6,0.55681863392,0.55736,-2.0169985563e-05,-4.001798158875e-05,0.5561,0.5579,83.2,81.7,171690.3
PF_ETHUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,29451.063,2458.37964559828,2458.29,0.0138841121346658,0.00999985371875,2458.1,2458.2,3.634,0.229,50106.372
PF_EURUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,2798.0,1.16092646112,1.1608,1.1667577079166e-05,6.249995375e-06,1.15799,1.161,25000.0,1883.0,0.0
PF_FARTCOINUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,6498879.0,0.16791348819,0.16785,5.421104166e-06,6.24814665e-06,0.1678,0.1679,379.0,385.0,7189507.0
PF_FETUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,6380457.0,0.16572132859,0.16562,1.681623245917e-06,1.37499984375e-05,0.1656,0.16582,298.0,298.0,5651542.0
PF_FILUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,1010404.6,0.76626388944,0.7665,-2.1620284872333e-05,-3.00003859e-05,0.7663,0.7666,60.7,62.0,399806.3
PF_FLOKIUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,2379317000.0,2.655979e-05,2.6509e-05,6.153494467e-09,5.999547689e-09,2.641e-05,2.67e-05,188995000.0,127494000.0,2186671000.0
PF_FLOWUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,1127425.0,0.02873259976,0.028727,1.123858104167e-06,8.74970556875e-07,0.02869,0.02879,18587.0,82587.0,1110706.0
PF_FLUXUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,157272.0,0.05151416584,0.051579,-1.0002158734867e-05,-8.3738644275e-06,0.05135,0.05174,27345.0,25600.0,156840.0
PF_GALAUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,296244642.0,0.00193153276,0.0019322,1.25109012057e-07,-1.25006386975e-07,0.001929,0.001931,25676.0,214102.0,89530798.0
PF_GBPUSD,2026-09-05T00:00:00Z,2026-09-05T09:09:20Z,0.0,1.35144546989,1.3511,5.8333027666667e-05,5.12499252e-05,1.35097,1.3519,1850.0,1849.0,0.0
