symbol,timestamp,funding_rate,realized_rate
ETH-USDT-SWAP,2026-06-10T16:00:00Z,-0.00004882054165,-0.00004882054165
SOL-USDT-SWAP,2026-06-10T16:00:00Z,0.0000324670953305,0.0000324670953305
BTC-USDT-SWAP,2026-06-11T00:00:00Z,-0.0000434625906886,-0.0000434625906886
ETH-USDT-SWAP,2026-06-11T00:00:00Z,-0.0000628871649466,-0.0000628871649466
SOL-USDT-SWAP,2026-06-11T00:00:00Z,-0.0000590174656933,-0.0000590174656933
BTC-USDT-SWAP,2026-06-11T08:00:00Z,-0.0000603239409731,-0.0000603239409731
ETH-USDT-SWAP,2026-06-11T08:00:00Z,-0.00007500844339,-0.00007500844339
SOL-USDT-SWAP,2026-06-11T08:00:00Z,0.0000462258892781,0.0000462258892781
BTC-USDT-SWAP,2026-06-11T16:00:00Z,-0.0000239606392713,-0.0000239606392713
ETH-USDT-SWAP,2026-06-11T16:00:00Z,-0.0000220748470192,-0.0000220748470192
SOL-USDT-SWAP,2026-06-11T16:00:00Z,-0.0000033124734566,-0.0000033124734566
BTC-USDT-SWAP,2026-06-12T00:00:00Z,-0.0000049527169637,-0.0000049527169637
ETH-USDT-SWAP,2026-06-12T00:00:00Z,-0.0000463144464458,-0.0000463144464458
SOL-USDT-SWAP,2026-06-12T00:00:00Z,-0.0000968114599367,-0.0000968114599367
BTC-USDT-SWAP,2026-06-12T08:00:00Z,0.000013381574222,0.000013381574222
ETH-USDT-SWAP,2026-06-12T08:00:00Z,-0.000061289295716,-0.000061289295716
SOL-USDT-SWAP,2026-06-12T08:00:00Z,-0.0001017741646027,-0.0001017741646027
BTC-USDT-SWAP,2026-06-12T16:00:00Z,-0.0000223589457138,-0.0000223589457138
ETH-USDT-SWAP,2026-06-12T16:00:00Z,-0.0000105426347701,-0.0000105426347701
SOL-USDT-SWAP,2026-06-12T16:00:00Z,0.0000095622289416,0.0000095622289416
BTC-USDT-SWAP,2026-06-13T00:00:00Z,0.0000091148532304,0.0000091148532304
ETH-USDT-SWAP,2026-06-13T00:00:00Z,-0.0000139562125418,-0.0000139562125418
SOL-USDT-SWAP,2026-06-13T00:00:00Z,-0.0000658435402433,-0.0000658435402433
BTC-USDT-SWAP,2026-06-13T08:00:00Z,0.0000086943079192,0.0000086943079192
ETH-USDT-SWAP,2026-06-13T08:00:00Z,0.000002569137652,0.000002569137652
SOL-USDT-SWAP,2026-06-13T08:00:00Z,0.0000450224401935,0.0000450224401935
BTC-USDT-SWAP,2026-06-13T16:00:00Z,-0.0000639574741838,-0.0000639574741838
ETH-USDT-SWAP,2026-06-13T16:00:00Z,-0.0000292435576406,-0.0000292435576406
SOL-USDT-SWAP,2026-06-13T16:00:00Z,-0.00004290997293,-0.00004290997293
BTC-USDT-SWAP,2026-06-14T00:00:00Z,-0.000031294023986,-0.000031294023986
ETH-USDT-SWAP,2026-06-14T00:00:00Z,0.0000040341654621,0.0000040341654621
SOL-USDT-SWAP,2026-06-14T00:00:00Z,-0.0001118202062351,-0.0001118202062351
BTC-USDT-SWAP,2026-06-14T08:00:00Z,-0.0000338984808092,-0.0000338984808092
ETH-USDT-SWAP,2026-06-14T08:00:00Z,0.0000025940839627,0.0000025940839627
SOL-USDT-SWAP,2026-06-14T08:00:00Z,-0.0000354669567915,-0.0000354669567915
BTC-USDT-SWAP,2026-06-14T16:00:00Z,-0.0000759112940001,-0.0000759112940001
ETH-USDT-SWAP,2026-06-14T16:00:00Z,0.0000322130449158,0.0000322130449158
SOL-USDT-SWAP,2026-06-14T16:00:00Z,-0.0000320449128752,-0.0000320449128752
BTC-USDT-SWAP,2026-06-15T00:00:00Z,-0.0000583460493709,-0.0000583460493709
ETH-USDT-SWAP,2026-06-15T00:00:00Z,-0.0000148154727363,-0.0000148154727363
SOL-USDT-SWAP,2026-06-15T00:00:00Z,-0.0000816117953241,-0.0000816117953241
BTC-USDT-SWAP,2026-06-15T08:00:00Z,-0.0000689247750096,-0.0000689247750096
ETH-USDT-SWAP,2026-06-15T08:00:00Z,0.0000182601357154,0.0000182601357154
SOL-USDT-SWAP,2026-06-15T08:00:00Z,-0.0000280617027448,-0.0000280617027448
BTC-USDT-SWAP,2026-06-15T16:00:00Z,-0.0000739035810096,-0.0000739035810096
ETH-USDT-SWAP,2026-06-15T16:00:00Z,-0.0000409078153245,-0.0000409078153245
SOL-USDT-SWAP,2026-06-15T16:00:00Z,-0.0000896474150698,-0.0000896474150698
BTC-USDT-SWAP,2026-06-16T00:00:00Z,-0.0000130999107801,-0.0000130999107801
ETH-USDT-SWAP,2026-06-16T00:00:00Z,0.0000147775536339,0.0000147775536339
SOL-USDT-SWAP,2026-06-16T00:00:00Z,0.000031540261669,0.000031540261669
BTC-USDT-SWAP,2026-06-16T08:00:00Z,-0.0000592277212018,-0.0000592277212018
ETH-USDT-SWAP,2026-06-16T08:00:00Z,0.0000021741324592,0.0000021741324592
SOL-USDT-SWAP,2026-06-16T08:00:00Z,-0.0000391021578092,-0.0000391021578092
BTC-USDT-SWAP,2026-06-16T16:00:00Z,-0.0000108643309843,-0.0000108643309843
ETH-USDT-SWAP,2026-06-16T16:00:00Z,0.0000310436405161,0.0000310436405161
SOL-USDT-SWAP,2026-06-16T16:00:00Z,0.0000146462080172,0.0000146462080172
BTC-USDT-SWAP,2026-06-17T00:00:00Z,0.0000359942934559,0.0000359942934559
ETH-USDT-SWAP,2026-06-17T00:00:00Z,0.0000309117993428,0.0000309117993428
SOL-USDT-SWAP,2026-06-17T00:00:00Z,0.0000086311818398,0.0000086311818398
BTC-USDT-SWAP,2026-06-17T08:00:00Z,-0.000024895073548,-0.000024895073548
ETH-USDT-SWAP,2026-06-17T08:00:00Z,0.0000112775535827,0.0000112775535827
SOL-USDT-SWAP,2026-06-17T08:00:00Z,-0.0000079779243916,-0.0000079779243916
BTC-USDT-SWAP,2026-06-17T16:00:00Z,-0.0000342401528489,-0.0000342401528489
ETH-USDT-SWAP,2026-06-17T16:00:00Z,-0.0000047170002475,-0.0000047170002475
SOL-USDT-SWAP,2026-06-17T16:00:00Z,-0.000042120277869,-0.000042120277869
BTC-USDT-SWAP,2026-06-18T00:00:00Z,0.0000049965386896,0.0000049965386896
ETH-USDT-SWAP,2026-06-18T00:00:00Z,0.0000354185339253,0.0000354185339253
SOL-USDT-SWAP,2026-06-18T00:00:00Z,0.0000029590731168,0.0000029590731168
BTC-USDT-SWAP,2026-06-18T08:00:00Z,0.0000271213062112,0.0000271213062112
ETH-USDT-SWAP,2026-06-18T08:00:00Z,0.0000190329683335,0.0000190329683335
SOL-USDT-SWAP,2026-06-18T08:00:00Z,-0.0000387989333161,-0.0000387989333161
BTC-USDT-SWAP,2026-06-18T16:00:00Z,0.000035651907852,0.000035651907852
ETH-USDT-SWAP,2026-06-18T16:00:00Z,0.0000130718888498,0.0000130718888498
SOL-USDT-SWAP,2026-06-18T16:00:00Z,0.000030407453699,0.000030407453699
BTC-USDT-SWAP,2026-06-19T00:00:00Z,0.0000013446105841,0.0000013446105841
ETH-USDT-SWAP,2026-06-19T00:00:00Z,0.0000156322710926,0.0000156322710926
SOL-USDT-SWAP,2026-06-19T00:00:00Z,0.0001,0.0001
BTC-USDT-SWAP,2026-06-19T08:00:00Z,0.0000324496957995,0.0000324496957995
ETH-USDT-SWAP,2026-06-19T08:00:00Z,-0.0000528434479401,-0.0000528434479401
SOL-USDT-SWAP,2026-06-19T08:00:00Z,0.0001,0.0001
BTC-USDT-SWAP,2026-06-19T16:00:00Z,-0.0000049910259435,-0.0000049910259435
ETH-USDT-SWAP,2026-06-19T16:00:00Z,0.0000106138315901,0.0000106138315901
SOL-USDT-SWAP,2026-06-19T16:00:00Z,-0.0000615097749082,-0.0000615097749082
BTC-USDT-SWAP,2026-06-20T00:00:00Z,0.0000205881918658,0.0000205881918658
ETH-USDT-SWAP,2026-06-20T00:00:00Z,-0.000008217112208,-0.000008217112208
SOL-USDT-SWAP,2026-06-20T00:00:00Z,-0.0000060190618069,-0.0000060190618069
BTC-USDT-SWAP,2026-06-20T08:00:00Z,-0.0000188323191508,-0.0000188323191508
ETH-USDT-SWAP,2026-06-20T08:00:00Z,-0.0000009187697818,-0.0000009187697818
SOL-USDT-SWAP,2026-06-20T08:00:00Z,-0.0000118951848813,-0.0000118951848813
BTC-USDT-SWAP,2026-06-20T16:00:00Z,0.0000020836725788,0.0000020836725788
ETH-USDT-SWAP,2026-06-20T16:00:00Z,0.0000099168524694,0.0000099168524694
SOL-USDT-SWAP,2026-06-20T16:00:00Z,0.0000216896145785,0.0000216896145785
BTC-USDT-SWAP,2026-06-21T00:00:00Z,-0.0000088262165972,-0.0000088262165972
ETH-USDT-SWAP,2026-06-21T00:00:00Z,0.0000311233669537,0.0000311233669537
SOL-USDT-SWAP,2026-06-21T00:00:00Z,0.0000417823050265,0.0000417823050265
BTC-USDT-SWAP,2026-06-21T08:00:00Z,-0.000014922291748,-0.000014922291748
ETH-USDT-SWAP,2026-06-21T08:00:00Z,0.000039190692227,0.000039190692227
SOL-USDT-SWAP,2026-06-21T08:00:00Z,0.0000092962287392,0.0000092962287392
BTC-USDT-SWAP,2026-06-21T16:00:00Z,-0.0000119152252366,-0.0000119152252366
ETH-USDT-SWAP,2026-06-21T16:00:00Z,-0.0000017294966874,-0.0000017294966874
SOL-USDT-SWAP,2026-06-21T16:00:00Z,0.0000357262532504,0.0000357262532504
BTC-USDT-SWAP,2026-06-22T00:00:00Z,-0.0000288482815558,-0.0000288482815558
ETH-USDT-SWAP,2026-06-22T00:00:00Z,-0.0000292640132201,-0.0000292640132201
SOL-USDT-SWAP,2026-06-22T00:00:00Z,-0.0000501585581876,-0.0000501585581876
BTC-USDT-SWAP,2026-06-22T08:00:00Z,0.0000287541037749,0.0000287541037749
ETH-USDT-SWAP,2026-06-22T08:00:00Z,0.0000551741548775,0.0000551741548775
SOL-USDT-SWAP,2026-06-22T08:00:00Z,0.000038924472611,0.000038924472611
BTC-USDT-SWAP,2026-06-22T16:00:00Z,0.0000414573501689,0.0000414573501689
ETH-USDT-SWAP,2026-06-22T16:00:00Z,0.0000087330633914,0.0000087330633914
SOL-USDT-SWAP,2026-06-22T16:00:00Z,-0.0000129778724397,-0.0000129778724397
BTC-USDT-SWAP,2026-06-23T00:00:00Z,0.0000486570053437,0.0000486570053437
ETH-USDT-SWAP,2026-06-23T00:00:00Z,0.0000447444157855,0.0000447444157855
SOL-USDT-SWAP,2026-06-23T00:00:00Z,0.0000304143577985,0.0000304143577985
BTC-USDT-SWAP,2026-06-23T08:00:00Z,0.0000106301812452,0.0000106301812452
ETH-USDT-SWAP,2026-06-23T08:00:00Z,0.0000223047769436,0.0000223047769436
SOL-USDT-SWAP,2026-06-23T08:00:00Z,-0.0000142339195247,-0.0000142339195247
BTC-USDT-SWAP,2026-06-23T16:00:00Z,0.0000275155316918,0.0000275155316918
ETH-USDT-SWAP,2026-06-23T16:00:00Z,-0.0000474888324712,-0.0000474888324712
SOL-USDT-SWAP,2026-06-23T16:00:00Z,-0.0001180284117834,-0.0001180284117834
BTC-USDT-SWAP,2026-06-24T00:00:00Z,0.0000259855577951,0.0000259855577951
ETH-USDT-SWAP,2026-06-24T00:00:00Z,0.0000415261451061,0.0000415261451061
SOL-USDT-SWAP,2026-06-24T00:00:00Z,-0.0000927134940708,-0.0000927134940708
