n_events,seed,BTC_net,BTC_ex,BTC_n,ETH_net,ETH_ex,ETH_n,SOL_net,SOL_ex,SOL_n
10,192,0.16960000000000003,,10,-0.1266,,10,-0.11279999999999997,,10
10,193,0.17340000000000005,,10,0.4772,,10,0.46900000000000014,,10
10,194,0.4708,,10,0.17449999999999993,,10,0.48180000000000006,,10
10,195,0.1647,,10,-0.1258999999999999,,10,-0.12210000000000001,,10
10,196,0.7696,,10,0.47570000000000007,,10,0.36540000000000006,,10
10,197,-0.7332999999999998,,10,-0.7247000000000001,,10,-0.41979999999999995,,10
10,198,-0.32459999999999994,,10,0.17479999999999998,,10,0.6954,,10
10,199,-0.4302999999999999,,10,-0.124,,10,-0.11839999999999999,,10
20,0,-0.8831499999999999,,20,-0.7882999999999999,,20,-0.4171999999999999,,20
20,1,-0.13139999999999996,,20,0.17355000000000004,,20,0.17995,,20
20,2,0.5336666666666666,,21,0.25428571428571434,,21,0.2662380952380953,,21
20,3,0.1657,,20,0.022700000000000053,,20,-0.11955,,20
20,4,-0.13024999999999998,,20,0.025599999999999967,,20,0.8466000000000002,,20
20,5,0.45840000000000014,,20,0.3168500000000001,,20,0.18315000000000012,,20
20,6,0.31120000000000003,,20,0.31884999999999997,,20,-0.2691,,20
20,7,-0.043649999999999856,,20,-0.12725,,20,0.035250000000000024,,20
20,8,-0.42794999999999994,,20,-0.12344999999999998,,20,-0.11455,,20
20,9,0.01940000000000004,,20,0.024449999999999993,,20,-0.060199999999999976,,20
